site_name,year_trt,New_taxon,prop
Cass,0,Racomitrium_lanuginosum,20.28805187950081
Cass,0,Pilosella_officinarum,7.201296987520264
Cass,0,Hypochaeris_radicata,2.017117219017457
Cass,0,Pilosella_piloselloides,0.9425781397277834
Cass,0,Anthoxanthum_odoratum,0.7766843871356938
Cass,0,Elymus_scabrus,0.3544093805376465
Cass,0,Festuca_novae-zealandiae,0.226218753534668
Cass,0,Poa_colensoi,0.11687968932624514
Cass,0,Leucopogon_fraseri,0.05655468838366701
Cass,0,Pyrrhanthera_exigua,0.052784375824755876
Cass,0,Carex_breviculmis,0.04901406326584473
Cass,0,Rumex_acetosella,0.0339328130302002
Cass,0,Muehlenbeckia_axillaris,0.011310937676733402
Cass,0,Celmisia_gracilenta,0.0037703125589111336
Cass,0,Gonocarpus_aggregatus,0.0037703125589111336
Cass,1,Agrostis_capillaris,44.09653687421497
Cass,1,Festuca_rubra,28.584245469226634
Cass,1,Anthoxanthum_odoratum,9.290328368921587
Cass,1,Racomitrium_lanuginosum,5.607392786649919
Cass,1,Hypochaeris_radicata,4.638435313116814
Cass,1,Pilosella_officinarum,3.386865243136551
Cass,1,Rumex_acetosella,2.1263233446976497
Cass,1,Pilosella_piloselloides,1.3951193253185001
Cass,1,Poa_colensoi,0.22878162569531668
Cass,1,Trifolium_arvense,0.19738022609007722
Cass,1,Trifolium_dubium,0.1884083976314373
Cass,1,Carex_breviculmis,0.1345774268795981
Cass,1,Pyrrhanthera_exigua,0.08074645612775884
Cass,1,Styphelia_nescophila,0.013457742687959809
Cass,1,Elymus_scabrus,0.008971828458639872
Cass,1,Muehlenbeckia_axillaris,0.008971828458639872
Cass,1,Geranium_brevicaule,0.004485914229319936
Cass,1,Gonocarpus_aggregatus,0.004485914229319936
Cass,1,Prasophyllum_colensoi,0.004485914229319936
Cass,2,Festuca_rubra,45.88374734554794
Cass,2,Anthoxanthum_odoratum,24.262926564274785
Cass,2,Agrostis_capillaris,11.51661810459776
Cass,2,Rumex_acetosella,4.7113437700627205
Cass,2,Racomitrium_lanuginosum,4.345893624376513
Cass,2,Hypochaeris_radicata,3.807595436811695
Cass,2,Pilosella_officinarum,2.2272704824929632
Cass,2,Pilosella_piloselloides,2.222331967010717
Cass,2,Trifolium_arvense,0.395081238579683
Cass,2,Poa_colensoi,0.20247913477208754
Cass,2,Carex_breviculmis,0.1975406192898415
Cass,2,Trifolium_dubium,0.1037088251271668
Cass,2,Pyrrhanthera_exigua,0.07407773223369059
Cass,2,Styphelia_nescophila,0.02469257741123019
Cass,2,Elymus_scabrus,0.009877030964492077
Cass,2,Aira_caryophyllea,0.004938515482246038
Cass,2,Cirsium_vulgare,0.004938515482246038
Cass,2,Gonocarpus_aggregatus,0.004938515482246038
Castellanos,0,Ipomoea_purpurea,19.52054794520548
Castellanos,0,Bromus_catharticus,17.465753424657535
Castellanos,0,Nassella_neesiana,13.698630136986301
Castellanos,0,Leersia_hexandra,9.58904109589041
Castellanos,0,Cuphea_calophylla,6.278538812785388
Castellanos,0,Modiolastrum_malvifolium,4.908675799086757
Castellanos,0,Digitaria_ciliaris,3.5388127853881275
Castellanos,0,Heimia_salicifolia,3.1963470319634704
Castellanos,0,Acicarpha_tribuloides,2.3972602739726026
Castellanos,0,Commelina_erecta,2.3972602739726026
Castellanos,0,Galinsoga_quadriradiata,2.28310502283105
Castellanos,0,Stellaria_media,2.28310502283105
Castellanos,0,Cyperus_eragrostis,2.054794520547945
Castellanos,0,Cantinoa_mutabilis,1.5981735159817352
Castellanos,0,Desmodium_subsericeum,1.4840182648401825
Castellanos,0,Cynoglossum_amabile,1.2557077625570776
Castellanos,0,Bidens_mandonii,0.684931506849315
Castellanos,0,Ipomoea_dumetorum,0.684931506849315
Castellanos,0,Elephantopus_mollis,0.5707762557077625
Castellanos,0,Dicliptera_squarrosa,0.45662100456621
Castellanos,1,Bromus_catharticus,20.272572402044293
Castellanos,1,Modiolastrum_malvifolium,15.076660988074957
Castellanos,1,Leersia_hexandra,9.369676320272573
Castellanos,1,Setaria_parviflora,8.517887563884157
Castellanos,1,Cuphea_calophylla,7.240204429301533
Castellanos,1,Senecio_madagascariensis,6.643952299829642
Castellanos,1,Acicarpha_tribuloides,6.132879045996593
Castellanos,1,Commelina_erecta,3.4071550255536627
Castellanos,1,Bidens_mandonii,3.2367972742759794
Castellanos,1,Trifolium_repens,2.2998296422487225
Castellanos,1,Ipomoea_purpurea,2.0442930153321974
Castellanos,1,Heimia_salicifolia,1.788756388415673
Castellanos,1,Cantinoa_mutabilis,1.7035775127768313
Castellanos,1,Nassella_neesiana,1.7035775127768313
Castellanos,1,Dicliptera_squarrosa,1.2776831345826234
Castellanos,1,Tragia_volubilis,1.2776831345826234
Castellanos,1,Cynoglossum_amabile,1.1073253833049403
Castellanos,1,Spermacoce_dasycephala,1.1073253833049403
Castellanos,1,Galinsoga_quadriradiata,0.8517887563884157
Castellanos,1,Stevia_grisebachiana,0.7666098807495741
Castellanos,2,Setaria_parviflora,19.439421338155515
Castellanos,2,Modiolastrum_malvifolium,15.551537070524413
Castellanos,2,Senecio_madagascariensis,14.285714285714285
Castellanos,2,Bidens_mandonii,13.743218806509946
Castellanos,2,Cantinoa_mutabilis,10.126582278481013
Castellanos,2,Bromus_catharticus,5.15370705244123
Castellanos,2,Ipomoea_purpurea,3.1645569620253164
Castellanos,2,Leersia_hexandra,2.9837251356238697
Castellanos,2,Cuphea_calophylla,1.9891500904159132
Castellanos,2,Cynoglossum_amabile,1.9891500904159132
Castellanos,2,Acicarpha_tribuloides,1.62748643761302
Castellanos,2,Desmodium_subsericeum,1.4466546112115732
Castellanos,2,Alternanthera_philoxeroides,1.3562386980108498
Castellanos,2,Trifolium_repens,1.2658227848101267
Castellanos,2,Heimia_salicifolia,1.0849909584086799
Castellanos,2,Tragia_volubilis,0.7233273056057866
Castellanos,2,Spermacoce_dasycephala,0.6329113924050633
Castellanos,2,Cuscuta_parodiana,0.45207956600361665
Castellanos,2,Cayaponia_citrullifolia,0.3616636528028933
Castellanos,2,Stellaria_media,0.3616636528028933
Cedar Creek LTER,0,Monarda_fistulosa,24.889752597354065
Cedar Creek LTER,0,Ambrosia_artemisiifolia,23.320128559683088
Cedar Creek LTER,0,Elymus_repens,17.19112041258689
Cedar Creek LTER,0,Poa_pratensis,8.819792211675013
Cedar Creek LTER,0,Conyza_canadensis,8.33395620001495
Cedar Creek LTER,0,Artemisia_ludoviciana,3.8119440914866582
Cedar Creek LTER,0,Antennaria_neglecta,2.989760071754242
Cedar Creek LTER,0,Solidago_gigantea,2.6160400627849616
Cedar Creek LTER,0,Panicum_oligosanthes,2.541296060991106
Cedar Creek LTER,0,Arabis_divaricarpa,1.7191120412586893
Cedar Creek LTER,0,Verbascum_thapsus,1.3453920322894088
Cedar Creek LTER,0,Berteroa_incana,1.0837880260109127
Cedar Creek LTER,0,Rumex_acetosella,0.5979520143508484
Cedar Creek LTER,0,Agrostis_scabra,0.2989760071754242
Cedar Creek LTER,0,Vicia_villosa,0.2690784064578818
Cedar Creek LTER,0,Polygonum_convolvulus,0.1494880035877121
Cedar Creek LTER,0,Polygonum_tenue,0.01494880035877121
Cedar Creek LTER,0,Silene_antirrhina,0.007474400179385605
Cedar Creek LTER,1,Elymus_repens,31.61806746712407
Cedar Creek LTER,1,Poa_pratensis,17.438536306460833
Cedar Creek LTER,1,Ambrosia_artemisiifolia,14.408233276157805
Cedar Creek LTER,1,Monarda_fistulosa,11.863922241280731
Cedar Creek LTER,1,Setaria_pumila,4.888507718696398
Cedar Creek LTER,1,Artemisia_ludoviciana,4.745568896512293
Cedar Creek LTER,1,Polygonum_convolvulus,3.2590051457975986
Cedar Creek LTER,1,Conyza_canadensis,2.9731275014293885
Cedar Creek LTER,1,Verbascum_thapsus,2.172670097198399
Cedar Creek LTER,1,Panicum_oligosanthes,1.7724413950829045
Cedar Creek LTER,1,Vicia_villosa,1.315037164093768
Cedar Creek LTER,1,Arabis_divaricarpa,1.2006861063464835
Cedar Creek LTER,1,Chenopodium_album,0.7432818753573471
Cedar Creek LTER,1,Rumex_acetosella,0.5717552887364208
Cedar Creek LTER,1,Asclepias_ovalifolia,0.34305317324185247
Cedar Creek LTER,1,Mollugo_verticillata,0.34305317324185247
Cedar Creek LTER,1,Solidago_gigantea,0.22870211549456831
Cedar Creek LTER,1,Berteroa_incana,0.05717552887364208
Cedar Creek LTER,1,Oxalis_stricta,0.05717552887364208
Cedar Creek LTER,2,Ambrosia_artemisiifolia,35.12160228898426
Cedar Creek LTER,2,Elymus_repens,32.33190271816881
Cedar Creek LTER,2,Setaria_pumila,6.294706723891273
Cedar Creek LTER,2,Chenopodium_album,5.9370529327610875
Cedar Creek LTER,2,Artemisia_ludoviciana,5.579399141630901
Cedar Creek LTER,2,Monarda_fistulosa,4.005722460658083
Cedar Creek LTER,2,Polygonum_convolvulus,3.7911301859799713
Cedar Creek LTER,2,Poa_pratensis,1.9313304721030045
Cedar Creek LTER,2,Vicia_villosa,1.859799713876967
Cedar Creek LTER,2,Conyza_canadensis,1.0729613733905579
Cedar Creek LTER,2,Panicum_oligosanthes,0.7153075822603719
Cedar Creek LTER,2,Asclepias_ovalifolia,0.5722460658082975
Cedar Creek LTER,2,Rumex_acetosella,0.5722460658082975
Cedar Creek LTER,2,Arabis_divaricarpa,0.2145922746781116
Churning Rapids,0,Leucanthemum_vulgare,13.13456889605157
Churning Rapids,0,Centaurea_stoebe,12.812248186946013
Churning Rapids,0,Clinopodium_vulgare,9.186140209508462
Churning Rapids,0,Rumex_acetosella,8.38033843674456
Churning Rapids,0,Achillea_millefolium,6.365834004834811
Churning Rapids,0,Fragaria_vesca,5.47945205479452
Churning Rapids,0,Phleum_pratense,5.47945205479452
Churning Rapids,0,Potentilla_recta,4.6736502820306205
Churning Rapids,0,Solidago_rugosa,4.43190975020145
Churning Rapids,0,Solidago_juncea,4.0290088638195005
Churning Rapids,0,Cladonia_rangiferina,3.94842868654311
Churning Rapids,0,Solidago_canadensis,3.62610797743755
Churning Rapids,0,Asclepias_syriaca,3.3843674456083805
Churning Rapids,0,Tragopogon_dubius,3.0620467365028206
Churning Rapids,0,Hypericum_perforatum,2.6591458501208702
Churning Rapids,0,Daucus_carota,2.4174053182917
Churning Rapids,0,Veronica_chamaedrys,1.9339242546333604
Churning Rapids,0,Rudbeckia_hirta,1.20870265914585
Churning Rapids,0,Dactylis_glomerata,0.9669621273166802
Churning Rapids,0,Oenothera_biennis,0.6446414182111201
Churning Rapids,0,Symphyotrichum_ciliolatum,0.6446414182111201
Churning Rapids,1,Centaurea_stoebe,15.478484264611433
Churning Rapids,1,Rumex_acetosella,12.716763005780345
Churning Rapids,1,Elymus_repens,10.083493898522802
Churning Rapids,1,Anthoxanthum_odoratum,8.734746307000641
Churning Rapids,1,Dactylis_glomerata,8.606294155427104
Churning Rapids,1,Leucanthemum_vulgare,6.74373795761079
Churning Rapids,1,Achillea_millefolium,4.945407835581246
Churning Rapids,1,Solidago_canadensis,4.4958253050738595
Churning Rapids,1,Phleum_pratense,3.5966602440590876
Churning Rapids,1,Clinopodium_vulgare,3.4682080924855487
Churning Rapids,1,Potentilla_recta,2.6332691072575463
Churning Rapids,1,Asclepias_syriaca,2.569043031470777
Churning Rapids,1,Daucus_carota,1.6698779704560054
Churning Rapids,1,Solidago_gigantea,1.6698779704560054
Churning Rapids,1,Oenothera_biennis,1.605651894669236
Churning Rapids,1,Oxalis_stricta,1.605651894669236
Churning Rapids,1,Cladonia_rangiferina,1.2845215157353884
Churning Rapids,1,Hypericum_perforatum,1.1560693641618496
Churning Rapids,1,Fragaria_vesca,1.0918432883750802
Churning Rapids,1,Prunus_virginiana,0.9633911368015413
Churning Rapids,1,Solidago_juncea,0.9633911368015413
Churning Rapids,2,Centaurea_stoebe,19.05615292712067
Churning Rapids,2,Dactylis_glomerata,12.783751493428912
Churning Rapids,2,Elymus_repens,11.887694145758662
Churning Rapids,2,Rumex_acetosella,11.887694145758662
Churning Rapids,2,Clinopodium_vulgare,5.854241338112306
Churning Rapids,2,Achillea_millefolium,5.794504181600956
Churning Rapids,2,Solidago_canadensis,3.225806451612903
Churning Rapids,2,Leucanthemum_vulgare,3.046594982078853
Churning Rapids,2,Phleum_pratense,2.927120669056153
Churning Rapids,2,Asclepias_syriaca,2.3894862604540026
Churning Rapids,2,Potentilla_recta,2.0908004778972518
Churning Rapids,2,Oxalis_dillenii,2.031063321385902
Churning Rapids,2,Rudbeckia_hirta,1.8518518518518516
Churning Rapids,2,Daucus_carota,1.6726403823178015
Churning Rapids,2,Hypericum_perforatum,1.5531660692951015
Churning Rapids,2,Solidago_gigantea,1.5531660692951015
Churning Rapids,2,Cladonia_rangiferina,1.3739545997610514
Churning Rapids,2,Silene_latifolia,1.3142174432497014
Churning Rapids,2,Eurybia_macrophylla,1.1947431302270013
Churning Rapids,2,Fragaria_vesca,1.1947431302270013
Colombia Missouri,-1,Andropogon_gerardii,31.077783026295076
Colombia Missouri,-1,Solidago_canadensis,11.946937490159032
Colombia Missouri,-1,Desmodium_glabellum,9.624468587623998
Colombia Missouri,-1,Silphium_perfoliatum,7.4397732640529055
Colombia Missouri,-1,Poa_pratensis,6.632813730121241
Colombia Missouri,-1,Helianthus_mollis,6.239174933081405
Colombia Missouri,-1,Carex_vulpinoidea,5.235396000629823
Colombia Missouri,-1,Baptisia_alba,3.9757518501023466
Colombia Missouri,-1,Helianthus_maximiliani,2.942450007872776
Colombia Missouri,-1,Sorghastrum_nutans,2.93260903794678
Colombia Missouri,-1,Silphium_integrifolium,2.224059203275075
Colombia Missouri,-1,Desmodium_canadense,1.8697842859392224
Colombia Missouri,-1,Carex_frankii,1.4564635490473943
Colombia Missouri,-1,Dipsacus_laciniatus,0.9663832467327981
Colombia Missouri,-1,Elymus_virginicus,0.7183908045977012
Colombia Missouri,-1,Geum_canadense,0.639663045189734
Colombia Missouri,-1,Desmanthus_illinoensis,0.6101401354117463
Colombia Missouri,-1,Monarda_fistulosa,0.5707762557077626
Colombia Missouri,-1,Baptisia_australis,0.3739568571878445
Colombia Missouri,-1,Juncus_interior,0.32475200755786493
Cowichan,0,Alopecurus_pratensis,73.7987987987988
Cowichan,0,Vicia_hirsuta,15.165165165165165
Cowichan,0,Trifolium_dubium,5.555555555555555
Cowichan,0,Poa_pratensis,2.2522522522522523
Cowichan,0,Vicia_sativa,1.6516516516516515
Cowichan,0,Convolvulus_arvensis,0.6006006006006006
Cowichan,0,Geranium_molle,0.3003003003003003
Cowichan,0,Plantago_lanceolata,0.3003003003003003
Cowichan,0,Bellis_perennis,0.07507507507507508
Cowichan,0,Bromus_hordeaceus,0.07507507507507508
Cowichan,0,Cirsium_arvense,0.07507507507507508
Cowichan,0,Festuca_rubra,0.07507507507507508
Cowichan,0,Leucanthemum_vulgare,0.07507507507507508
Cowichan,1,Alopecurus_pratensis,47.196870925684486
Cowichan,1,Trifolium_dubium,13.102998696219034
Cowichan,1,Cerastium_glomeratum,11.342894393741851
Cowichan,1,Myosotis_discolor,10.821382007822686
Cowichan,1,Vicia_hirsuta,5.019556714471968
Cowichan,1,Anthoxanthum_odoratum,1.4341590612777053
Cowichan,1,Vicia_sativa,1.4341590612777053
Cowichan,1,Bromus_sterilis,1.2385919165580181
Cowichan,1,Poa_pratensis,1.2385919165580181
Cowichan,1,Bellis_perennis,1.108213820078227
Cowichan,1,Valerianella_locusta,0.847457627118644
Cowichan,1,Erodium_cicutarium,0.7170795306388527
Cowichan,1,Geranium_molle,0.7170795306388527
Cowichan,1,Bromus_hordeaceus,0.5867014341590613
Cowichan,1,Taraxacum_officinale,0.5867014341590613
Cowichan,1,Vulpia_bromoides,0.5867014341590613
Cowichan,1,Cirsium_vulgare,0.3911342894393742
Cowichan,1,Leucanthemum_vulgare,0.3911342894393742
Cowichan,1,Sherardia_arvensis,0.3259452411994785
Cowichan,1,Veronica_arvensis,0.3259452411994785
Cowichan,2,Alopecurus_pratensis,49.07178217821782
Cowichan,2,Cerastium_glomeratum,12.685643564356436
Cowichan,2,Trifolium_dubium,11.324257425742575
Cowichan,2,Myosotis_discolor,10.891089108910892
Cowichan,2,Bromus_sterilis,3.2797029702970297
Cowichan,2,Vicia_hirsuta,1.9801980198019802
Cowichan,2,Anthoxanthum_odoratum,1.4851485148514851
Cowichan,2,Geranium_molle,1.3613861386138615
Cowichan,2,Bromus_hordeaceus,1.2376237623762376
Cowichan,2,Vulpia_bromoides,1.051980198019802
Cowichan,2,Bellis_perennis,0.7425742574257426
Cowichan,2,Poa_pratensis,0.7425742574257426
Cowichan,2,Vicia_sativa,0.7425742574257426
Cowichan,2,Cirsium_vulgare,0.49504950495049505
Cowichan,2,Taraxacum_officinale,0.49504950495049505
Cowichan,2,Sherardia_arvensis,0.4331683168316832
Cowichan,2,Erodium_cicutarium,0.3712871287128713
Cowichan,2,Leucanthemum_vulgare,0.3712871287128713
Cowichan,2,Valerianella_locusta,0.3094059405940594
Cowichan,2,Polygonum_convolvulus,0.24752475247524752
Cowichan,3,Alopecurus_pratensis,43.44112263575351
Cowichan,3,Trifolium_dubium,14.032946918852959
Cowichan,3,Myosotis_discolor,12.995729103111653
Cowichan,3,Cerastium_glomeratum,7.26052471018914
Cowichan,3,Vicia_hirsuta,2.7455765710799267
Cowichan,3,Geranium_molle,2.5625381330079318
Cowichan,3,Vicia_sativa,2.4405125076266017
Cowichan,3,Bromus_sterilis,2.2574740695546063
Cowichan,3,Bellis_perennis,1.464307504575961
Cowichan,3,Anthoxanthum_odoratum,1.4032946918852958
Cowichan,3,Erodium_cicutarium,1.4032946918852958
Cowichan,3,Vulpia_bromoides,1.0372178157413057
Cowichan,3,Poa_pratensis,0.9762050030506406
Cowichan,3,Bromus_hordeaceus,0.9151921903599756
Cowichan,3,Hypochaeris_glabra,0.7931665649786455
Cowichan,3,Cirsium_vulgare,0.6711409395973155
Cowichan,3,Taraxacum_officinale,0.6101281269066504
Cowichan,3,Leucanthemum_vulgare,0.5491153142159854
Cowichan,3,Sherardia_arvensis,0.36607687614399026
Cowichan,3,Valerianella_locusta,0.36607687614399026
Dauphin Island,0,Spartina_patens,61.372950819672134
Dauphin Island,0,Strophostyles_helvola,10.348360655737705
Dauphin Island,0,Iva_imbricata,10.245901639344263
Dauphin Island,0,Panicum_amarum,9.01639344262295
Dauphin Island,0,Smilax_bona-nox,4.610655737704918
Dauphin Island,0,Ipomoea_imperati,2.7663934426229506
Dauphin Island,0,Heterotheca_subaxillaris,1.1270491803278688
Dauphin Island,0,Sabatia_grandiflora,0.5122950819672131
Dauphin Island,1,Spartina_patens,59.130434782608695
Dauphin Island,1,Strophostyles_helvola,15.05720823798627
Dauphin Island,1,Iva_imbricata,8.329519450800916
Dauphin Island,1,Panicum_amarum,7.7345537757437075
Dauphin Island,1,Hydrocotyle_bonariensis,3.3867276887871856
Dauphin Island,1,Ipomoea_imperati,1.7848970251716247
Dauphin Island,1,Euphorbia_bombensis,1.0983981693363845
Dauphin Island,1,Cyperus_eragrostis,1.0068649885583525
Dauphin Island,1,Rhynchosia_minima,0.7322654462242564
Dauphin Island,1,Solidago_mexicana,0.7322654462242564
Dauphin Island,1,Heterotheca_subaxillaris,0.6407322654462242
Dauphin Island,1,Centella_asiatica,0.1830663615560641
Dauphin Island,1,Eustoma_exaltatum,0.1830663615560641
Dauphin Island,2,Spartina_patens,52.349486049926576
Dauphin Island,2,Strophostyles_helvola,18.94273127753304
Dauphin Island,2,Iva_imbricata,8.223201174743025
Dauphin Island,2,Panicum_amarum,7.709251101321586
Dauphin Island,2,Ipomoea_imperati,3.0837004405286343
Dauphin Island,2,Sabatia_grandiflora,2.7900146842878124
Dauphin Island,2,Hydrocotyle_bonariensis,2.5697503671071953
Dauphin Island,2,Heterotheca_subaxillaris,2.276064610866373
Dauphin Island,2,Phyla_nodiflora,1.1013215859030838
Dauphin Island,2,Solidago_mexicana,0.4405286343612335
Dauphin Island,2,Cyperus_eragrostis,0.2936857562408223
Dauphin Island,2,Eustoma_exaltatum,0.22026431718061676
Domaninek,0,Trifolium_repens,48.117604876299744
Domaninek,0,Festuca_rubra,31.086410899964147
Domaninek,0,Festuca_pratensis,7.386159913947651
Domaninek,0,Plantago_lanceolata,5.449982072427393
Domaninek,0,Anthoxanthum_odoratum,3.6930799569738255
Domaninek,0,Dactylis_glomerata,1.4700609537468627
Domaninek,0,Holcus_lanatus,1.4700609537468627
Domaninek,0,Crepis_biennis,0.7171029042667623
Domaninek,0,Trifolium_pratense,0.25098601649336677
Domaninek,0,Lolium_perenne,0.10756543564001435
Domaninek,0,Trifolium_dubium,0.10756543564001435
Domaninek,0,Alopecurus_pratensis,0.035855145213338116
Domaninek,0,Crepis_paludosa,0.035855145213338116
Domaninek,0,Luzula_campestris,0.035855145213338116
Domaninek,0,Rumex_acetosa,0.035855145213338116
Domaninek,1,Festuca_rubra,26.523887973640857
Domaninek,1,Festuca_pratensis,24.3163097199341
Domaninek,1,Plantago_lanceolata,16.935749588138385
Domaninek,1,Holcus_lanatus,7.644151565074135
Domaninek,1,Poa_trivialis,7.479406919275124
Domaninek,1,Dactylis_glomerata,6.490939044481054
Domaninek,1,Anthoxanthum_odoratum,3.8220757825370675
Domaninek,1,Achillea_millefolium,2.471169686985173
Domaninek,1,Poa_pratensis,1.0543657331136738
Domaninek,1,Arenaria_serpyllifolia,0.9225700164744647
Domaninek,1,Rumex_acetosa,0.8896210873146623
Domaninek,1,Viola_arvensis,0.85667215815486
Domaninek,1,Alopecurus_pratensis,0.19769357495881384
Domaninek,1,Crepis_biennis,0.19769357495881384
Domaninek,1,Lolium_perenne,0.06589785831960461
Domaninek,1,Trifolium_repens,0.06589785831960461
Domaninek,1,Trifolium_pratense,0.032948929159802305
Domaninek,1,Trisetum_flavescens,0.032948929159802305
Domaninek,2,Festuca_pratensis,39.60674157303371
Domaninek,2,Festuca_rubra,12.515605493133583
Domaninek,2,Plantago_lanceolata,9.176029962546817
Domaninek,2,Cerastium_fontanum,8.551810237203496
Domaninek,2,Festuca_arundinacea,5.930087390761548
Domaninek,2,Holcus_lanatus,5.617977528089887
Domaninek,2,Dactylis_glomerata,4.0886392009987516
Domaninek,2,Hypericum_perforatum,3.1210986267166043
Domaninek,2,Veronica_arvensis,2.153558052434457
Domaninek,2,Poa_pratensis,1.9350811485642945
Domaninek,2,Trifolium_dubium,1.8102372034956304
Domaninek,2,Rumex_acetosella,1.5917602996254683
Domaninek,2,Myosotis_stricta,1.5605493133583022
Domaninek,2,Anthoxanthum_odoratum,1.435705368289638
Domaninek,2,Alopecurus_pratensis,0.3121098626716604
Domaninek,2,Convolvulus_arvensis,0.3121098626716604
Domaninek,2,Viola_arvensis,0.12484394506866417
Domaninek,2,Myosotis_arvensis,0.062421972534332085
Domaninek,2,Poa_trivialis,0.031210986267166042
Domaninek,2,Scorzoneroides_autumnalis,0.031210986267166042
Domaninek,2,Vicia_sativa,0.031210986267166042
Fowlers Gap,0,Sclerolaena_diacantha,16.93834160170092
Fowlers Gap,0,Wahlenbergia_stricta,16.017009213323885
Fowlers Gap,0,Sclerolaena_ventricosa,13.890857547838412
Fowlers Gap,0,Vittadinia_eremaea,8.646350106307583
Fowlers Gap,0,Gnephosis_arachnoidea,8.291991495393338
Fowlers Gap,0,Malvastrum_americanum,6.307583274273565
Fowlers Gap,0,Rhodanthe_floribunda,6.307583274273565
Fowlers Gap,0,Plantago_drummondii,4.677533664068037
Fowlers Gap,0,Vittadinia_cuneata,3.7562012756909993
Fowlers Gap,0,Tripogon_loliiformis,2.97661233167966
Fowlers Gap,0,Brachyscome_ciliaris,2.7639971651311126
Fowlers Gap,0,Dichanthium_sericeum,2.551381998582565
Fowlers Gap,0,Atriplex_angulata,2.1970233876683203
Fowlers Gap,0,Euphorbia_stevenii,1.0630758327427356
Fowlers Gap,0,Dissocarpus_biflorus,0.7087172218284904
Fowlers Gap,0,Osteocarpum_acropterum,0.7087172218284904
Fowlers Gap,0,Arabidella_nasturtium,0.6378454996456413
Fowlers Gap,0,Sclerolaena_brachyptera,0.6378454996456413
Fowlers Gap,0,Medicago_polymorpha,0.3543586109142452
Fowlers Gap,0,Carrichtera_annua,0.28348688873139616
Fowlers Gap,1,Portulaca_oleracea,20.98890010090817
Fowlers Gap,1,Dactyloctenium_radulans,18.970736629667005
Fowlers Gap,1,Sclerolaena_diacantha,11.503531786074673
Fowlers Gap,1,Maireana_coronata,8.980827447023207
Fowlers Gap,1,Astrebla_lappacea,8.072653884964682
Fowlers Gap,1,Brachyscome_ciliaris,7.467204843592332
Fowlers Gap,1,Dissocarpus_biflorus,7.063572149344097
Fowlers Gap,1,Malvastrum_americanum,3.632694248234107
Fowlers Gap,1,Sclerolaena_ventricosa,3.3299697275479314
Fowlers Gap,1,Tripogon_loliiformis,3.229061553985873
Fowlers Gap,1,Salsola_kali,2.3713420787083757
Fowlers Gap,1,Enneapogon_avenaceus,1.917255297679112
Fowlers Gap,1,Sclerolaena_brachyptera,1.2108980827447022
Fowlers Gap,1,Euphorbia_stevenii,0.45408678102926336
Fowlers Gap,1,Atriplex_angulata,0.4036326942482341
Fowlers Gap,1,Dichanthium_sericeum,0.35317860746720486
Fowlers Gap,1,Tribulus_terrestris,0.050454086781029264
GCE LTER - Sapelo Island,0,Spartina_alterniflora,100
GCE LTER - Sapelo Island,1,Spartina_alterniflora,100
Hazelrigg,-1,Festuca_rubra,30.405405405405407
Hazelrigg,-1,Agrostis_capillaris,25.7985257985258
Hazelrigg,-1,Dactylis_glomerata,11.67076167076167
Hazelrigg,-1,Alopecurus_pratensis,10.012285012285012
Hazelrigg,-1,Anthoxanthum_odoratum,5.712530712530713
Hazelrigg,-1,Rumex_acetosa,4.606879606879607
Hazelrigg,-1,Cirsium_arvense,3.86977886977887
Hazelrigg,-1,Taraxacum_officinale,2.334152334152334
Hazelrigg,-1,Holcus_lanatus,2.272727272727273
Hazelrigg,-1,Agrostis_stolonifera,1.4742014742014742
Hazelrigg,-1,Arrhenatherum_elatius,0.4914004914004914
Hazelrigg,-1,Ranunculus_repens,0.36855036855036855
Hazelrigg,-1,Ranunculus_acris,0.2457002457002457
Hazelrigg,-1,Cardamine_pratensis,0.18427518427518427
Hazelrigg,-1,Poa_pratensis,0.18427518427518427
Hazelrigg,-1,Cerastium_fontanum,0.12285012285012285
Hazelrigg,-1,Achillea_millefolium,0.06142506142506143
Hazelrigg,-1,Lolium_perenne,0.06142506142506143
Hazelrigg,-1,Trifolium_repens,0.06142506142506143
Hazelrigg,-1,Urtica_dioica,0.06142506142506143
Hazelrigg,0,Agrostis_capillaris,33.26996197718631
Hazelrigg,0,Festuca_rubra,28.517110266159694
Hazelrigg,0,Anthoxanthum_odoratum,18.567807351077313
Hazelrigg,0,Dactylis_glomerata,9.505703422053232
Hazelrigg,0,Holcus_lanatus,2.4714828897338403
Hazelrigg,0,Cirsium_arvense,2.091254752851711
Hazelrigg,0,Taraxacum_officinale,1.520912547528517
Hazelrigg,0,Rumex_acetosa,1.0139416983523446
Hazelrigg,0,Alopecurus_pratensis,0.8238276299112801
Hazelrigg,0,Agrostis_stolonifera,0.7604562737642585
Hazelrigg,0,Arrhenatherum_elatius,0.38022813688212925
Hazelrigg,0,Ranunculus_repens,0.38022813688212925
Hazelrigg,0,Trifolium_repens,0.25348542458808615
Hazelrigg,0,Cerastium_fontanum,0.12674271229404308
Hazelrigg,0,Urtica_dioica,0.12674271229404308
Hazelrigg,0,Achillea_millefolium,0.06337135614702154
Hazelrigg,0,Cardamine_pratensis,0.06337135614702154
Hazelrigg,0,Plantago_lanceolata,0.06337135614702154
Hazelrigg,1,Festuca_rubra,29.586656997824512
Hazelrigg,1,Agrostis_capillaris,27.19361856417694
