site_name,year_trt,trt,name,value
Cedar Creek LTER,0,NPK+Disturbance,top_30_sum,99.99999999999999
Cedar Creek LTER,0,NPK_Cessation,top_05_sum,91.8580375782881
Cedar Creek LTER,0,NPK_Cessation,top_08_sum,97.28601252609603
Cedar Creek LTER,0,NPK_Cessation,top_10_sum,98.95615866388307
Cedar Creek LTER,0,NPK_Cessation,top_15_sum,99.99999999999997
Cedar Creek LTER,0,NPK_Cessation,top_20_sum,99.99999999999997
Cedar Creek LTER,0,NPK_Cessation,top_30_sum,99.99999999999997
Cedar Creek LTER,1,Control,top_05_sum,86.38888888888889
Cedar Creek LTER,1,Control,top_08_sum,95.83333333333331
Cedar Creek LTER,1,Control,top_10_sum,99.72222222222221
Cedar Creek LTER,1,Control,top_15_sum,99.99999999999999
Cedar Creek LTER,1,Control,top_20_sum,99.99999999999999
Cedar Creek LTER,1,Control,top_30_sum,99.99999999999999
Cedar Creek LTER,1,Disturbance,top_05_sum,79.6267496111975
Cedar Creek LTER,1,Disturbance,top_08_sum,92.22395023328147
Cedar Creek LTER,1,Disturbance,top_10_sum,94.40124416796266
Cedar Creek LTER,1,Disturbance,top_15_sum,100
Cedar Creek LTER,1,Disturbance,top_20_sum,100
Cedar Creek LTER,1,Disturbance,top_30_sum,100
Cedar Creek LTER,1,NPK,top_05_sum,94.51697127937337
Cedar Creek LTER,1,NPK,top_08_sum,100
Cedar Creek LTER,1,NPK,top_10_sum,100
Cedar Creek LTER,1,NPK,top_15_sum,100
Cedar Creek LTER,1,NPK,top_20_sum,100
Cedar Creek LTER,1,NPK,top_30_sum,100
Cedar Creek LTER,1,NPK+Disturbance,top_05_sum,93.23308270676691
Cedar Creek LTER,1,NPK+Disturbance,top_08_sum,99.09774436090225
Cedar Creek LTER,1,NPK+Disturbance,top_10_sum,99.69924812030075
Cedar Creek LTER,1,NPK+Disturbance,top_15_sum,100
Cedar Creek LTER,1,NPK+Disturbance,top_20_sum,100
Cedar Creek LTER,1,NPK+Disturbance,top_30_sum,100
Cedar Creek LTER,1,NPK_Cessation,top_05_sum,91.47727272727273
Cedar Creek LTER,1,NPK_Cessation,top_08_sum,98.01136363636363
Cedar Creek LTER,1,NPK_Cessation,top_10_sum,99.71590909090908
Cedar Creek LTER,1,NPK_Cessation,top_15_sum,99.99999999999999
Cedar Creek LTER,1,NPK_Cessation,top_20_sum,99.99999999999999
Cedar Creek LTER,1,NPK_Cessation,top_30_sum,99.99999999999999
Cedar Creek LTER,2,Control,top_05_sum,84.15841584158416
Cedar Creek LTER,2,Control,top_08_sum,97.02970297029704
Cedar Creek LTER,2,Control,top_10_sum,100.00000000000001
Cedar Creek LTER,2,Control,top_15_sum,100.00000000000001
Cedar Creek LTER,2,Control,top_20_sum,100.00000000000001
Cedar Creek LTER,2,Control,top_30_sum,100.00000000000001
Cedar Creek LTER,2,Disturbance,top_05_sum,100
Cedar Creek LTER,2,Disturbance,top_08_sum,100
Cedar Creek LTER,2,Disturbance,top_10_sum,100
Cedar Creek LTER,2,Disturbance,top_15_sum,100
Cedar Creek LTER,2,Disturbance,top_20_sum,100
Cedar Creek LTER,2,Disturbance,top_30_sum,100
Cedar Creek LTER,2,NPK,top_05_sum,91.90283400809716
Cedar Creek LTER,2,NPK,top_08_sum,99.1902834008097
Cedar Creek LTER,2,NPK,top_10_sum,99.99999999999999
Cedar Creek LTER,2,NPK,top_15_sum,99.99999999999999
Cedar Creek LTER,2,NPK,top_20_sum,99.99999999999999
Cedar Creek LTER,2,NPK,top_30_sum,99.99999999999999
Cedar Creek LTER,2,NPK+Disturbance,top_05_sum,98.6301369863014
Cedar Creek LTER,2,NPK+Disturbance,top_08_sum,100.00000000000003
Cedar Creek LTER,2,NPK+Disturbance,top_10_sum,100.00000000000003
Cedar Creek LTER,2,NPK+Disturbance,top_15_sum,100.00000000000003
Cedar Creek LTER,2,NPK+Disturbance,top_20_sum,100.00000000000003
Cedar Creek LTER,2,NPK+Disturbance,top_30_sum,100.00000000000003
Cedar Creek LTER,2,NPK_Cessation,top_05_sum,88.67924528301887
Cedar Creek LTER,2,NPK_Cessation,top_08_sum,97.79874213836479
Cedar Creek LTER,2,NPK_Cessation,top_10_sum,100
Cedar Creek LTER,2,NPK_Cessation,top_15_sum,100
Cedar Creek LTER,2,NPK_Cessation,top_20_sum,100
Cedar Creek LTER,2,NPK_Cessation,top_30_sum,100
Churning Rapids,0,Control,top_05_sum,56.38766519823788
Churning Rapids,0,Control,top_08_sum,79.29515418502201
Churning Rapids,0,Control,top_10_sum,86.34361233480176
Churning Rapids,0,Control,top_15_sum,98.6784140969163
Churning Rapids,0,Control,top_20_sum,99.99999999999999
Churning Rapids,0,Control,top_30_sum,99.99999999999999
Churning Rapids,0,Disturbance,top_05_sum,62.32394366197183
Churning Rapids,0,Disturbance,top_08_sum,75
Churning Rapids,0,Disturbance,top_10_sum,84.50704225352112
Churning Rapids,0,Disturbance,top_15_sum,97.88732394366197
Churning Rapids,0,Disturbance,top_20_sum,99.99999999999999
Churning Rapids,0,Disturbance,top_30_sum,99.99999999999999
Churning Rapids,0,NPK,top_05_sum,53.6
Churning Rapids,0,NPK,top_08_sum,76
Churning Rapids,0,NPK,top_10_sum,84.80000000000001
Churning Rapids,0,NPK,top_15_sum,98.80000000000001
Churning Rapids,0,NPK,top_20_sum,100.00000000000001
Churning Rapids,0,NPK,top_30_sum,100.00000000000001
Churning Rapids,0,NPK+Disturbance,top_05_sum,58.67768595041322
Churning Rapids,0,NPK+Disturbance,top_08_sum,83.05785123966942
Churning Rapids,0,NPK+Disturbance,top_10_sum,88.01652892561984
Churning Rapids,0,NPK+Disturbance,top_15_sum,100.00000000000001
Churning Rapids,0,NPK+Disturbance,top_20_sum,100.00000000000001
Churning Rapids,0,NPK+Disturbance,top_30_sum,100.00000000000001
Churning Rapids,0,NPK_Cessation,top_05_sum,60.50420168067227
Churning Rapids,0,NPK_Cessation,top_08_sum,75.21008403361344
Churning Rapids,0,NPK_Cessation,top_10_sum,82.77310924369746
Churning Rapids,0,NPK_Cessation,top_15_sum,99.15966386554621
Churning Rapids,0,NPK_Cessation,top_20_sum,99.99999999999999
Churning Rapids,0,NPK_Cessation,top_30_sum,99.99999999999999
Churning Rapids,1,Control,top_05_sum,58.78787878787879
Churning Rapids,1,Control,top_08_sum,75.45454545454545
Churning Rapids,1,Control,top_10_sum,83.63636363636364
Churning Rapids,1,Control,top_15_sum,96.96969696969697
Churning Rapids,1,Control,top_20_sum,99.99999999999999
Churning Rapids,1,Control,top_30_sum,99.99999999999999
Churning Rapids,1,Disturbance,top_05_sum,67.21311475409836
Churning Rapids,1,Disturbance,top_08_sum,79.91803278688525
Churning Rapids,1,Disturbance,top_10_sum,86.47540983606558
Churning Rapids,1,Disturbance,top_15_sum,98.36065573770493
Churning Rapids,1,Disturbance,top_20_sum,100.00000000000001
Churning Rapids,1,Disturbance,top_30_sum,100.00000000000001
Churning Rapids,1,NPK,top_05_sum,76.11940298507463
Churning Rapids,1,NPK,top_08_sum,85.82089552238807
Churning Rapids,1,NPK,top_10_sum,89.30348258706468
Churning Rapids,1,NPK,top_15_sum,97.51243781094529
Churning Rapids,1,NPK,top_20_sum,99.00497512437813
Churning Rapids,1,NPK,top_30_sum,100.00000000000001
Churning Rapids,1,NPK+Disturbance,top_05_sum,81.31868131868131
Churning Rapids,1,NPK+Disturbance,top_08_sum,93.40659340659342
Churning Rapids,1,NPK+Disturbance,top_10_sum,95.60439560439562
Churning Rapids,1,NPK+Disturbance,top_15_sum,100
Churning Rapids,1,NPK+Disturbance,top_20_sum,100
Churning Rapids,1,NPK+Disturbance,top_30_sum,100
Churning Rapids,1,NPK_Cessation,top_05_sum,74.02597402597404
Churning Rapids,1,NPK_Cessation,top_08_sum,86.03896103896105
Churning Rapids,1,NPK_Cessation,top_10_sum,90.25974025974027
Churning Rapids,1,NPK_Cessation,top_15_sum,97.72727272727276
Churning Rapids,1,NPK_Cessation,top_20_sum,100.00000000000004
Churning Rapids,1,NPK_Cessation,top_30_sum,100.00000000000004
Churning Rapids,2,Control,top_05_sum,49.35897435897436
Churning Rapids,2,Control,top_08_sum,66.66666666666666
Churning Rapids,2,Control,top_10_sum,76.9230769230769
Churning Rapids,2,Control,top_15_sum,92.30769230769229
Churning Rapids,2,Control,top_20_sum,99.99999999999997
Churning Rapids,2,Control,top_30_sum,99.99999999999997
Churning Rapids,2,Disturbance,top_05_sum,59.61538461538462
Churning Rapids,2,Disturbance,top_08_sum,75.76923076923077
Churning Rapids,2,Disturbance,top_10_sum,85.76923076923077
Churning Rapids,2,Disturbance,top_15_sum,97.30769230769229
Churning Rapids,2,Disturbance,top_20_sum,99.61538461538461
Churning Rapids,2,Disturbance,top_30_sum,100
Churning Rapids,2,NPK,top_05_sum,85.2054794520548
Churning Rapids,2,NPK,top_08_sum,97.53424657534248
Churning Rapids,2,NPK,top_10_sum,99.45205479452056
Churning Rapids,2,NPK,top_15_sum,100.00000000000003
Churning Rapids,2,NPK,top_20_sum,100.00000000000003
Churning Rapids,2,NPK,top_30_sum,100.00000000000003
Churning Rapids,2,NPK+Disturbance,top_05_sum,84.9056603773585
Churning Rapids,2,NPK+Disturbance,top_08_sum,94.33962264150944
Churning Rapids,2,NPK+Disturbance,top_10_sum,96.49595687331538
Churning Rapids,2,NPK+Disturbance,top_15_sum,99.46091644204853
Churning Rapids,2,NPK+Disturbance,top_20_sum,100
Churning Rapids,2,NPK+Disturbance,top_30_sum,100
Churning Rapids,2,NPK_Cessation,top_05_sum,92.34972677595628
Churning Rapids,2,NPK_Cessation,top_08_sum,97.54098360655739
Churning Rapids,2,NPK_Cessation,top_10_sum,99.45355191256832
Churning Rapids,2,NPK_Cessation,top_15_sum,100
Churning Rapids,2,NPK_Cessation,top_20_sum,100
Churning Rapids,2,NPK_Cessation,top_30_sum,100
Colombia Missouri,-1,Control,top_05_sum,73.34497539291951
Colombia Missouri,-1,Control,top_08_sum,85.1404984918241
Colombia Missouri,-1,Control,top_10_sum,90.14129226861408
Colombia Missouri,-1,Control,top_15_sum,96.1739958723607
Colombia Missouri,-1,Control,top_20_sum,98.80139704715037
Colombia Missouri,-1,Control,top_30_sum,100.00000000000001
Colombia Missouri,-1,Disturbance,top_05_sum,63.61746361746362
Colombia Missouri,-1,Disturbance,top_08_sum,80.91476091476093
Colombia Missouri,-1,Disturbance,top_10_sum,86.48648648648651
Colombia Missouri,-1,Disturbance,top_15_sum,95.05197505197508
Colombia Missouri,-1,Disturbance,top_20_sum,97.62993762993766
Colombia Missouri,-1,Disturbance,top_30_sum,99.9168399168399
Colombia Missouri,-1,NPK,top_05_sum,81.12206216830934
Colombia Missouri,-1,NPK,top_08_sum,91.66034874905233
Colombia Missouri,-1,NPK,top_10_sum,94.5413191811979
Colombia Missouri,-1,NPK,top_15_sum,97.53601213040184
Colombia Missouri,-1,NPK,top_20_sum,99.12812736921914
Colombia Missouri,-1,NPK,top_30_sum,100.00000000000003
Colombia Missouri,-1,NPK+Disturbance,top_05_sum,63.25509811465949
Colombia Missouri,-1,NPK+Disturbance,top_08_sum,81.41592920353983
Colombia Missouri,-1,NPK+Disturbance,top_10_sum,88.9572912658715
Colombia Missouri,-1,NPK+Disturbance,top_15_sum,97.80684878799539
Colombia Missouri,-1,NPK+Disturbance,top_20_sum,99.53828395536745
Colombia Missouri,-1,NPK+Disturbance,top_30_sum,100.00000000000001
Cowichan,0,Control,top_05_sum,100
Cowichan,0,Control,top_08_sum,100
Cowichan,0,Control,top_10_sum,100
Cowichan,0,Control,top_15_sum,100
Cowichan,0,Control,top_20_sum,100
Cowichan,0,Control,top_30_sum,100
Cowichan,0,Disturbance,top_05_sum,98.45559845559845
Cowichan,0,Disturbance,top_08_sum,99.99999999999999
Cowichan,0,Disturbance,top_10_sum,99.99999999999999
Cowichan,0,Disturbance,top_15_sum,99.99999999999999
Cowichan,0,Disturbance,top_20_sum,99.99999999999999
Cowichan,0,Disturbance,top_30_sum,99.99999999999999
Cowichan,0,NPK,top_05_sum,98.84169884169883
Cowichan,0,NPK,top_08_sum,99.99999999999997
Cowichan,0,NPK,top_10_sum,99.99999999999997
Cowichan,0,NPK,top_15_sum,99.99999999999997
Cowichan,0,NPK,top_20_sum,99.99999999999997
Cowichan,0,NPK,top_30_sum,99.99999999999997
Cowichan,0,NPK+Disturbance,top_05_sum,98.52398523985241
Cowichan,0,NPK+Disturbance,top_08_sum,100.00000000000001
Cowichan,0,NPK+Disturbance,top_10_sum,100.00000000000001
Cowichan,0,NPK+Disturbance,top_15_sum,100.00000000000001
Cowichan,0,NPK+Disturbance,top_20_sum,100.00000000000001
Cowichan,0,NPK+Disturbance,top_30_sum,100.00000000000001
Cowichan,0,NPK_Cessation,top_05_sum,98.51851851851852
Cowichan,0,NPK_Cessation,top_08_sum,100.00000000000001
Cowichan,0,NPK_Cessation,top_10_sum,100.00000000000001
Cowichan,0,NPK_Cessation,top_15_sum,100.00000000000001
Cowichan,0,NPK_Cessation,top_20_sum,100.00000000000001
Cowichan,0,NPK_Cessation,top_30_sum,100.00000000000001
Cowichan,1,Control,top_05_sum,98.4076433121019
Cowichan,1,Control,top_08_sum,100
Cowichan,1,Control,top_10_sum,100
Cowichan,1,Control,top_15_sum,100
Cowichan,1,Control,top_20_sum,100
Cowichan,1,Control,top_30_sum,100
Cowichan,1,Disturbance,top_05_sum,85.7566765578635
Cowichan,1,Disturbance,top_08_sum,90.80118694362018
Cowichan,1,Disturbance,top_10_sum,93.76854599406529
Cowichan,1,Disturbance,top_15_sum,98.81305637982197
Cowichan,1,Disturbance,top_20_sum,100.00000000000003
Cowichan,1,Disturbance,top_30_sum,100.00000000000003
Cowichan,1,NPK,top_05_sum,99.99999999999999
Cowichan,1,NPK,top_08_sum,99.99999999999999
Cowichan,1,NPK,top_10_sum,99.99999999999999
Cowichan,1,NPK,top_15_sum,99.99999999999999
Cowichan,1,NPK,top_20_sum,99.99999999999999
Cowichan,1,NPK,top_30_sum,99.99999999999999
Cowichan,1,NPK+Disturbance,top_05_sum,86.17363344051446
Cowichan,1,NPK+Disturbance,top_08_sum,96.46302250803856
Cowichan,1,NPK+Disturbance,top_10_sum,96.46302250803856
Cowichan,1,NPK+Disturbance,top_15_sum,99.99999999999997
Cowichan,1,NPK+Disturbance,top_20_sum,99.99999999999997
Cowichan,1,NPK+Disturbance,top_30_sum,99.99999999999997
Cowichan,1,NPK_Cessation,top_05_sum,100.00000000000001
Cowichan,1,NPK_Cessation,top_08_sum,100.00000000000001
Cowichan,1,NPK_Cessation,top_10_sum,100.00000000000001
Cowichan,1,NPK_Cessation,top_15_sum,100.00000000000001
Cowichan,1,NPK_Cessation,top_20_sum,100.00000000000001
Cowichan,1,NPK_Cessation,top_30_sum,100.00000000000001
Cowichan,2,Control,top_05_sum,96.52777777777777
Cowichan,2,Control,top_08_sum,99.65277777777777
Cowichan,2,Control,top_10_sum,100
Cowichan,2,Control,top_15_sum,100
Cowichan,2,Control,top_20_sum,100
Cowichan,2,Control,top_30_sum,100
Cowichan,2,Disturbance,top_05_sum,87.29729729729729
Cowichan,2,Disturbance,top_08_sum,94.86486486486486
Cowichan,2,Disturbance,top_10_sum,94.86486486486486
Cowichan,2,Disturbance,top_15_sum,99.18918918918921
Cowichan,2,Disturbance,top_20_sum,100.00000000000003
Cowichan,2,Disturbance,top_30_sum,100.00000000000003
Cowichan,2,NPK,top_05_sum,99.99999999999999
Cowichan,2,NPK,top_08_sum,99.99999999999999
Cowichan,2,NPK,top_10_sum,99.99999999999999
Cowichan,2,NPK,top_15_sum,99.99999999999999
Cowichan,2,NPK,top_20_sum,99.99999999999999
Cowichan,2,NPK,top_30_sum,99.99999999999999
Cowichan,2,NPK+Disturbance,top_05_sum,87.6750700280112
Cowichan,2,NPK+Disturbance,top_08_sum,94.11764705882352
Cowichan,2,NPK+Disturbance,top_10_sum,96.91876750700278
Cowichan,2,NPK+Disturbance,top_15_sum,99.99999999999997
Cowichan,2,NPK+Disturbance,top_20_sum,99.99999999999997
Cowichan,2,NPK+Disturbance,top_30_sum,99.99999999999997
Cowichan,2,NPK_Cessation,top_05_sum,100
Cowichan,2,NPK_Cessation,top_08_sum,100
Cowichan,2,NPK_Cessation,top_10_sum,100
Cowichan,2,NPK_Cessation,top_15_sum,100
Cowichan,2,NPK_Cessation,top_20_sum,100
Cowichan,2,NPK_Cessation,top_30_sum,100
Cowichan,3,Control,top_05_sum,96.10894941634241
Cowichan,3,Control,top_08_sum,99.99999999999999
Cowichan,3,Control,top_10_sum,99.99999999999999
Cowichan,3,Control,top_15_sum,99.99999999999999
Cowichan,3,Control,top_20_sum,99.99999999999999
Cowichan,3,Control,top_30_sum,99.99999999999999
Cowichan,3,Disturbance,top_05_sum,78.64321608040201
Cowichan,3,Disturbance,top_08_sum,86.68341708542714
Cowichan,3,Disturbance,top_10_sum,89.9497487437186
Cowichan,3,Disturbance,top_15_sum,96.23115577889446
Cowichan,3,Disturbance,top_20_sum,98.74371859296481
Cowichan,3,Disturbance,top_30_sum,100
Cowichan,3,NPK,top_05_sum,100.00000000000003
Cowichan,3,NPK,top_08_sum,100.00000000000003
Cowichan,3,NPK,top_10_sum,100.00000000000003
Cowichan,3,NPK,top_15_sum,100.00000000000003
Cowichan,3,NPK,top_20_sum,100.00000000000003
Cowichan,3,NPK,top_30_sum,100.00000000000003
Cowichan,3,NPK+Disturbance,top_05_sum,77.66497461928934
Cowichan,3,NPK+Disturbance,top_08_sum,87.56345177664976
Cowichan,3,NPK+Disturbance,top_10_sum,91.87817258883248
Cowichan,3,NPK+Disturbance,top_15_sum,97.71573604060912
Cowichan,3,NPK+Disturbance,top_20_sum,99.99999999999997
Cowichan,3,NPK+Disturbance,top_30_sum,99.99999999999997
Cowichan,3,NPK_Cessation,top_05_sum,100
Cowichan,3,NPK_Cessation,top_08_sum,100
Cowichan,3,NPK_Cessation,top_10_sum,100
Cowichan,3,NPK_Cessation,top_15_sum,100
Cowichan,3,NPK_Cessation,top_20_sum,100
Cowichan,3,NPK_Cessation,top_30_sum,100
Dauphin Island,0,Control,top_05_sum,100
Dauphin Island,0,Control,top_08_sum,100
Dauphin Island,0,Control,top_10_sum,100
Dauphin Island,0,Control,top_15_sum,100
Dauphin Island,0,Control,top_20_sum,100
Dauphin Island,0,Control,top_30_sum,100
Dauphin Island,0,Disturbance,top_05_sum,100
Dauphin Island,0,Disturbance,top_08_sum,100
Dauphin Island,0,Disturbance,top_10_sum,100
Dauphin Island,0,Disturbance,top_15_sum,100
Dauphin Island,0,Disturbance,top_20_sum,100
Dauphin Island,0,Disturbance,top_30_sum,100
Dauphin Island,0,NPK,top_05_sum,97.28506787330316
Dauphin Island,0,NPK,top_08_sum,99.99999999999999
Dauphin Island,0,NPK,top_10_sum,99.99999999999999
Dauphin Island,0,NPK,top_15_sum,99.99999999999999
Dauphin Island,0,NPK,top_20_sum,99.99999999999999
Dauphin Island,0,NPK,top_30_sum,99.99999999999999
Dauphin Island,0,NPK+Disturbance,top_05_sum,94.11764705882351
Dauphin Island,0,NPK+Disturbance,top_08_sum,99.99999999999999
Dauphin Island,0,NPK+Disturbance,top_10_sum,99.99999999999999
Dauphin Island,0,NPK+Disturbance,top_15_sum,99.99999999999999
Dauphin Island,0,NPK+Disturbance,top_20_sum,99.99999999999999
Dauphin Island,0,NPK+Disturbance,top_30_sum,99.99999999999999
Dauphin Island,0,NPK_Cessation,top_05_sum,95.63106796116504
Dauphin Island,0,NPK_Cessation,top_08_sum,100
Dauphin Island,0,NPK_Cessation,top_10_sum,100
Dauphin Island,0,NPK_Cessation,top_15_sum,100
Dauphin Island,0,NPK_Cessation,top_20_sum,100
Dauphin Island,0,NPK_Cessation,top_30_sum,100
Dauphin Island,1,Control,top_05_sum,99.63570127504555
Dauphin Island,1,Control,top_08_sum,100.00000000000001
Dauphin Island,1,Control,top_10_sum,100.00000000000001
Dauphin Island,1,Control,top_15_sum,100.00000000000001
Dauphin Island,1,Control,top_20_sum,100.00000000000001
Dauphin Island,1,Control,top_30_sum,100.00000000000001
Dauphin Island,1,Disturbance,top_05_sum,100
Dauphin Island,1,Disturbance,top_08_sum,100
Dauphin Island,1,Disturbance,top_10_sum,100
Dauphin Island,1,Disturbance,top_15_sum,100
Dauphin Island,1,Disturbance,top_20_sum,100
Dauphin Island,1,Disturbance,top_30_sum,100
Dauphin Island,1,NPK,top_05_sum,97.54768392370573
Dauphin Island,1,NPK,top_08_sum,100.00000000000001
Dauphin Island,1,NPK,top_10_sum,100.00000000000001
Dauphin Island,1,NPK,top_15_sum,100.00000000000001
Dauphin Island,1,NPK,top_20_sum,100.00000000000001
Dauphin Island,1,NPK,top_30_sum,100.00000000000001
Dauphin Island,1,NPK+Disturbance,top_05_sum,87.85425101214575
Dauphin Island,1,NPK+Disturbance,top_08_sum,100
Dauphin Island,1,NPK+Disturbance,top_10_sum,100
Dauphin Island,1,NPK+Disturbance,top_15_sum,100
Dauphin Island,1,NPK+Disturbance,top_20_sum,100
Dauphin Island,1,NPK+Disturbance,top_30_sum,100
Dauphin Island,1,NPK_Cessation,top_05_sum,99.66722129783695
Dauphin Island,1,NPK_Cessation,top_08_sum,100.00000000000001
Dauphin Island,1,NPK_Cessation,top_10_sum,100.00000000000001
Dauphin Island,1,NPK_Cessation,top_15_sum,100.00000000000001
Dauphin Island,1,NPK_Cessation,top_20_sum,100.00000000000001
Dauphin Island,1,NPK_Cessation,top_30_sum,100.00000000000001
Dauphin Island,2,Control,top_05_sum,96.0431654676259
Dauphin Island,2,Control,top_08_sum,100.00000000000001
Dauphin Island,2,Control,top_10_sum,100.00000000000001
Dauphin Island,2,Control,top_15_sum,100.00000000000001
Dauphin Island,2,Control,top_20_sum,100.00000000000001
Dauphin Island,2,Control,top_30_sum,100.00000000000001
Dauphin Island,2,Disturbance,top_05_sum,98.0392156862745
Dauphin Island,2,Disturbance,top_08_sum,99.99999999999999
Dauphin Island,2,Disturbance,top_10_sum,99.99999999999999
Dauphin Island,2,Disturbance,top_15_sum,99.99999999999999
Dauphin Island,2,Disturbance,top_20_sum,99.99999999999999
Dauphin Island,2,Disturbance,top_30_sum,99.99999999999999
Dauphin Island,2,NPK,top_05_sum,98.78640776699028
Dauphin Island,2,NPK,top_08_sum,99.99999999999999
Dauphin Island,2,NPK,top_10_sum,99.99999999999999
Dauphin Island,2,NPK,top_15_sum,99.99999999999999
Dauphin Island,2,NPK,top_20_sum,99.99999999999999
Dauphin Island,2,NPK,top_30_sum,99.99999999999999
Dauphin Island,2,NPK+Disturbance,top_05_sum,94.77911646586345
Dauphin Island,2,NPK+Disturbance,top_08_sum,100.00000000000001
Dauphin Island,2,NPK+Disturbance,top_10_sum,100.00000000000001
Dauphin Island,2,NPK+Disturbance,top_15_sum,100.00000000000001
Dauphin Island,2,NPK+Disturbance,top_20_sum,100.00000000000001
Dauphin Island,2,NPK+Disturbance,top_30_sum,100.00000000000001
Dauphin Island,2,NPK_Cessation,top_05_sum,95.01557632398755
Dauphin Island,2,NPK_Cessation,top_08_sum,100
Dauphin Island,2,NPK_Cessation,top_10_sum,100
Dauphin Island,2,NPK_Cessation,top_15_sum,100
Dauphin Island,2,NPK_Cessation,top_20_sum,100
Dauphin Island,2,NPK_Cessation,top_30_sum,100
Domaninek,0,Control,top_05_sum,93.76026272577997
Domaninek,0,Control,top_08_sum,99.67159277504105
Domaninek,0,Control,top_10_sum,99.99999999999999
Domaninek,0,Control,top_15_sum,99.99999999999999
Domaninek,0,Control,top_20_sum,99.99999999999999
Domaninek,0,Control,top_30_sum,99.99999999999999
Domaninek,0,Disturbance,top_05_sum,99.84591679506933
Domaninek,0,Disturbance,top_08_sum,99.99999999999999
Domaninek,0,Disturbance,top_10_sum,99.99999999999999
Domaninek,0,Disturbance,top_15_sum,99.99999999999999
Domaninek,0,Disturbance,top_20_sum,99.99999999999999
Domaninek,0,Disturbance,top_30_sum,99.99999999999999
Domaninek,0,NPK,top_05_sum,93.21266968325793
Domaninek,0,NPK,top_08_sum,99.7737556561086
Domaninek,0,NPK,top_10_sum,100.00000000000001
Domaninek,0,NPK,top_15_sum,100.00000000000001
Domaninek,0,NPK,top_20_sum,100.00000000000001
Domaninek,0,NPK,top_30_sum,100.00000000000001
Domaninek,0,NPK+Disturbance,top_05_sum,99.6101364522417
Domaninek,0,NPK+Disturbance,top_08_sum,100
Domaninek,0,NPK+Disturbance,top_10_sum,100
Domaninek,0,NPK+Disturbance,top_15_sum,100
Domaninek,0,NPK+Disturbance,top_20_sum,100
Domaninek,0,NPK+Disturbance,top_30_sum,100
Domaninek,0,NPK_Cessation,top_05_sum,99.65277777777777
Domaninek,0,NPK_Cessation,top_08_sum,100
Domaninek,0,NPK_Cessation,top_10_sum,100
Domaninek,0,NPK_Cessation,top_15_sum,100
Domaninek,0,NPK_Cessation,top_20_sum,100
Domaninek,0,NPK_Cessation,top_30_sum,100
Domaninek,1,Control,top_05_sum,96.65551839464882
Domaninek,1,Control,top_08_sum,99.66555183946488
Domaninek,1,Control,top_10_sum,100
Domaninek,1,Control,top_15_sum,100
Domaninek,1,Control,top_20_sum,100
Domaninek,1,Control,top_30_sum,100
Domaninek,1,Disturbance,top_05_sum,93.60189573459715
Domaninek,1,Disturbance,top_08_sum,99.76303317535545
Domaninek,1,Disturbance,top_10_sum,100
Domaninek,1,Disturbance,top_15_sum,100
Domaninek,1,Disturbance,top_20_sum,100
Domaninek,1,Disturbance,top_30_sum,100
Domaninek,1,NPK,top_05_sum,96.77819083023543
Domaninek,1,NPK,top_08_sum,99.99999999999997
Domaninek,1,NPK,top_10_sum,99.99999999999997
Domaninek,1,NPK,top_15_sum,99.99999999999997
Domaninek,1,NPK,top_20_sum,99.99999999999997
Domaninek,1,NPK,top_30_sum,99.99999999999997
Domaninek,1,NPK+Disturbance,top_05_sum,91.31238447319778
Domaninek,1,NPK+Disturbance,top_08_sum,98.70609981515712
Domaninek,1,NPK+Disturbance,top_10_sum,100
Domaninek,1,NPK+Disturbance,top_15_sum,100
Domaninek,1,NPK+Disturbance,top_20_sum,100
Domaninek,1,NPK+Disturbance,top_30_sum,100
Domaninek,1,NPK_Cessation,top_05_sum,99.99999999999997
Domaninek,1,NPK_Cessation,top_08_sum,99.99999999999997
Domaninek,1,NPK_Cessation,top_10_sum,99.99999999999997
Domaninek,1,NPK_Cessation,top_15_sum,99.99999999999997
Domaninek,1,NPK_Cessation,top_20_sum,99.99999999999997
Domaninek,1,NPK_Cessation,top_30_sum,99.99999999999997
Domaninek,2,Control,top_05_sum,99.01315789473684
Domaninek,2,Control,top_08_sum,100
Domaninek,2,Control,top_10_sum,100
Domaninek,2,Control,top_15_sum,100
Domaninek,2,Control,top_20_sum,100
Domaninek,2,Control,top_30_sum,100
Domaninek,2,Disturbance,top_05_sum,85.59837728194728
Domaninek,2,Disturbance,top_08_sum,96.95740365111564
Domaninek,2,Disturbance,top_10_sum,99.39148073022314
Domaninek,2,Disturbance,top_15_sum,100.00000000000003
Domaninek,2,Disturbance,top_20_sum,100.00000000000003
Domaninek,2,Disturbance,top_30_sum,100.00000000000003
Domaninek,2,NPK,top_05_sum,99.57386363636363
Domaninek,2,NPK,top_08_sum,99.99999999999999
Domaninek,2,NPK,top_10_sum,99.99999999999999
Domaninek,2,NPK,top_15_sum,99.99999999999999
Domaninek,2,NPK,top_20_sum,99.99999999999999
Domaninek,2,NPK,top_30_sum,99.99999999999999
Domaninek,2,NPK+Disturbance,top_05_sum,75.29761904761905
Domaninek,2,NPK+Disturbance,top_08_sum,93.30357142857143
Domaninek,2,NPK+Disturbance,top_10_sum,97.91666666666667
Domaninek,2,NPK+Disturbance,top_15_sum,100.00000000000001
